ModelID,PatientID,CellLineName,StrippedCellLineName,Age,SourceType,SangerModelID,RRID,DepmapModelType,AgeCategory,GrowthPattern,LegacyMolecularSubtype,PrimaryOrMetastasis,SampleCollectionSite,Sex,SourceDetail,LegacySubSubtype,CatalogNumber,CCLEName,COSMICID,PublicComments,WTSIMasterCellID,EngineeredModel,TreatmentStatus,OnboardedMedia,PlateCoating,OncotreeCode,OncotreeSubtype,OncotreePrimaryDisease,OncotreeLineage
ACH-001130,PT-A1W1kN,MOTN-1,MOTN1,65.0,Commercial,SIDM01884,CVCL_2127,TLGL,Adult,Suspension,,,haematopoietic_and_lymphoid_tissue,Female,DSMZ,t_cell,559,MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,MF-001-051,None,TLGL,T-Cell Large Granular Lymphocytic Leukemia,Non-Hodgkin Lymphoma,Lymphoid
ACH-001131,PT-RgVcvG,MS-1,MSDASH1,59.0,Academic lab,SIDM00408,CVCL_E995,MCC,Adult,Suspension,,Metastatic,autonomic_ganglia,Female,DeCaprio (DFCI),,,MS1_SKIN,753594.0,,674.0,,,MF-001-020,None,MCC,Merkel Cell Carcinoma,Merkel Cell Carcinoma,Skin
ACH-001132,PT-amL0ty,MTA,MTA,58.0,Academic lab,SIDM01868,CVCL_3032,NKCLL,Adult,Suspension,,,haematopoietic_and_lymphoid_tissue,Female,,t_cell,,MTA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,MF-001-001,None,NKCLL,Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL),T-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-001134,PT-YD7WB8,MYLA,MYLA,,Academic lab,,,TLL,Unknown,Suspension,,,haematopoietic_and_lymphoid_tissue,Male,,t_cell,,MYLA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,None,TLL,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-001136,PT-H7E2LW,NCI-H187,NCIH187,47.0,Commercial,SIDM00767,CVCL_1501,SCLC,Adult,Suspension,,Metastatic,pleural_effusion,Male,ATCC,,CRL-5804,NCIH187_LUNG,688007.0,,1323.0,,,MF-001-001,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-001137,PT-v8h3uk,NCI-H1993,NCIH1993,47.0,Academic lab,SIDM00758,CVCL_1512,LUAD,Adult,Adherent,,Metastatic,lymph_node,Female,,NSCLC_adenocarcinoma,,NCIH1993_LUNG,908476.0,,78.0,,,,None,LUAD,Lung Adenocarcinoma,Non-Small Cell Lung Cancer,Lung
ACH-001138,PT-XCPxrP,NCI-H2141,NCIH2141,58.0,Commercial,SIDM00699,CVCL_1534,SCLC,Adult,Suspension,,Metastatic,lymph_node,Male,ATCC,,CRL-5927,NCIH2141_LUNG,688014.0,,1537.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-001142,PT-8xkIWr,NHAHTDD,NHAHTDD,,Commercial,,CVCL_WS73,ZIMMEPCNS,Unknown,Unknown,,,central_nervous_system,Male,JCRB; Received from Gavin,,,NHAHTDD_PRIMARY,,,,,,,None,,"Immortalized Epithelial Cells, CNS",Non-Cancerous,CNS/Brain
ACH-001143,PT-grud9f,NKL,NKL,63.0,Academic lab,SIDM01880,CVCL_0466,NKCLL,Adult,Suspension,,,haematopoietic_and_lymphoid_tissue,Male,,,,NKL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,None,NKCLL,Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL),T-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-001144,PT-bgvLGx,OC315,OC315,49.0,,,CVCL_1617,SOC,Adult,Adherent,,,ovary,Female,ICLC,serous,,OC315_OVARY,,,,,,,None,SOC,Serous Ovarian Cancer,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-001145,PT-3doOpy,OC 316,OC316,60.0,,SIDM00219,CVCL_1618,SOC,Adult,Adherent,,Metastatic,ascites,Female,ICLC,serous,,OC316_OVARY,,,,,,MF-001-014,None,SOC,Serous Ovarian Cancer,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-001146,PT-uTwd7n,OCI-Ly10,OCILY10,66.0,,SIDM01883,CVCL_8795,ABC,Adult,Suspension,,,lymph_node,Female,,DLBCL,,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,None,ABC,Activated B-cell Type,Non-Hodgkin Lymphoma,Lymphoid
ACH-001147,PT-rlWyNR,OCI-Ly12,OCILY12,37.0,Academic lab,SIDM01882,CVCL_8796,FTCL,Adult,Suspension,,,lymph_node,Male,,t_cell,,OCILY12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,MF-001-001,None,FTCL,Follicular T-Cell Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-001148,PT-pngX0a,OCILY-13,OCILY132,28.0,Academic lab,SIDM01877,CVCL_8797,DLBCLNOS,Adult,Suspension,,,bone_marrow,Female,,t_cell,,OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,MF-001-001,None,DLBCLNOS,"Diffuse Large B-Cell Lymphoma, NOS",Non-Hodgkin Lymphoma,Lymphoid
ACH-001150,PT-5G7P6A,OUMS-27,OUMS27,65.0,Commercial,,CVCL_3090,CHS,Adult,Adherent,,Primary,bone,Male,HSRRB,,,OUMS27_BONE,,,,,,MF-002-001,None,CHS,Chondrosarcoma,Chondrosarcoma,Bone
ACH-001151,PT-u4FBpq,OVCAR-5,OVCAR5,67.0,Academic lab,SIDM00091,CVCL_1628,HGSOC,Adult,Adherent,,Metastatic,ascites,Female,Received from CCLE; originally from Garraway lab,high_grade_serous,,OVCAR5_OVARY,905969.0,,1858.0,,,MF-001-014,None,HGSOC,High-Grade Serous Ovarian Cancer,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-001162,PT-7JeWYM,PCM6,PCM6,63.0,Commercial,SIDM01776,CVCL_4666,PCM,Adult,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Female,RIKEN,,RCB1460,PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,MF-023-004,None,PCM,Plasma Cell Myeloma,Non-Hodgkin Lymphoma,Lymphoid
ACH-001163,PT-wOhyc6,CCLF_PEDS_0001_T,CCLFPEDS0001T,15.0,CCLF,,CVCL_B3PK,MRC,Pediatric,Adherent,,Metastatic,kidney,Male,,renal_medullary_carcinoma,,PEDS005TSUSP_KIDNEY,,Adherent version of CCLFPEDS0001T,,,Post-treatment,MF-001-001,None,MRC,Renal Medullary Carcinoma,Renal Cell Carcinoma,Kidney
ACH-001164,PT-VJQa5v,CCLF_PEDS_0003_T,CCLFPEDS0003T,,CCLF,,CVCL_B3PL,MFH,Pediatric,Adherent,,,soft_tissue,Male,,,,CCLFPEDS0003T_SOFT_TISSUE,,,,,,,None,MFH,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue
ACH-001170,PT-edrO6Y,PeTa,PETA,65.0,Academic lab,SIDM01848,CVCL_LC73,MCC,Adult,Unknown,,,skin,Male,DeCaprio (DFCI),,,PETA_SKIN,,,,,,MF-001-001,None,MCC,Merkel Cell Carcinoma,Merkel Cell Carcinoma,Skin
ACH-001171,PT-9JMXWA,PL45,PL45,81.0,Commercial,SIDM01115,CVCL_3567,PAAD,Adult,Adherent,,Primary,pancreas,Male,ATCC,exocrine_adenocarcinoma,,PL45_PANCREAS,,,,,,,None,PAAD,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Pancreas
ACH-001172,PT-88IC1n,U-251 MG,U251MGDM,75.0,Commercial,,,ASTR,Adult,Adherent,,Primary,central_nervous_system,Male,HSRRB via Bandhyopadhyay (Broad),astrocytoma,,U251MGDM_Brain,,,,,,MF-015-011,None,ASTR,Astrocytoma,Diffuse Glioma,CNS/Brain
ACH-001175,PT-cSAYbR,RCC-4,RCC4,,Academic lab,,CVCL_0498,CCRCC,Unknown,Adherent,,Primary,kidney,Unknown,Bill Kaelin (DFCI),clear_cell,,RCC4_KIDNEY,,,,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-001182,PT-sJzdOB,RPMI 6666,RPMI6666,29.0,Commercial,SIDM00813,CVCL_1665,BLL,Adult,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Male,ATCC,,,RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,909701.0,,961.0,,,,None,BLL,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-001183,PT-ESM25t,RT112/84,RT11284,,Commercial,SIDM01202,CVCL_2714,BLCA,Unknown,Adherent,,Primary,urinary_tract,Female,ECACC,,,RT11284_URINARY_TRACT,,,,,,MF-006-002,None,BLCA,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder/Urinary Tract
ACH-001184,PT-4E3Ck9,SCMC-RM2,SCMCRM2,11.0,Academic lab,,CVCL_A667,ERMS,Pediatric,Adherent,PAX3_FKHR,Metastatic,bone_marrow,Female,Beat Schaefer (The Institute of Cancer Research),,,SCMCRM2_SOFT_TISSUE,,,,,,MF-002-001,None,ERMS,Embryonal Rhabdomyosarcoma,Rhabdomyosarcoma,Soft Tissue
ACH-001188,PT-ombRgU,SH-SY5Y,SHSY5Y,4.0,Commercial,SIDM01236,CVCL_0019,NBL,Pediatric,Adherent,MYCN_amp,Metastatic,bone_marrow,Female,ATCC,,CRL-2266,SHSY5Y_AUTONOMIC_GANGLIA,,,,,,MF-027-001,None,NBL,Neuroblastoma,Neuroblastoma,Peripheral Nervous System
ACH-001189,PT-lbYOig,SJRH-30,SJRH30,17.0,Commercial,SIDM01095,CVCL_0041,ARMS,Pediatric,Adherent,,Metastatic,bone_marrow,Male,ATCC,,,SJRH30_SOFT_TISSUE,909716.0,,2260.0,,,,None,ARMS,Alveolar Rhabdomyosarcoma,Rhabdomyosarcoma,Soft Tissue
ACH-001190,PT-IHNbDy,SK-MEL-2,SKMEL2,60.0,Commercial,SIDM00082,CVCL_0069,MEL,Adult,Adherent,,Metastatic,skin,Male,ATCC,,HTB-68,SKMEL2_SKIN,905955.0,,1191.0,,,MF-006-001,None,MEL,Melanoma,Melanoma,Skin
ACH-001192,PT-MPUfgI,SK-NEP-1,SKNEP1,25.0,Academic lab,SIDM00027,CVCL_0631,ES,Adult,Suspension,EWS_FLI,Metastatic,pleural_effusion,Female,Kim Stegmaier (Broad),,,SKNEP1_BONE,,,,,,,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-001193,PT-zjZ0Ko,SK-PN-DW,SKPNDW,17.0,Academic lab,SIDM01097,CVCL_1703,ES,Pediatric,Adherent,EWS_FLI,,Embryonal,Male,Kim Stegmaier (Broad),,,SKPNDW_BONE,909731.0,,946.0,,,MF-002-001,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-001194,PT-sWRqxl,SK-RC-31,SKRC31,,Academic lab,,CVCL_6186,RCC,Unknown,Adherent,,Metastatic,lung,Male,Bill Kaelin (DFCI),,,SKRC31_KIDNEY,,,,,,,None,RCC,Renal Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-001196,PT-9a1vbV,SMS-CTR,SMSCTR,1.0,Academic lab,,CVCL_A770,ERMS,Pediatric,Adherent,,,soft_tissue,Male,Matt Meyerson (Broad),embryonal,,SMSCTR_SOFT_TISSUE,,,,,,MF-002-001,None,ERMS,Embryonal Rhabdomyosarcoma,Rhabdomyosarcoma,Soft Tissue
ACH-001197,PT-3YIeN9,SMZ-1,SMZ1,46.0,Academic lab,,CVCL_RL84,MTNN,Adult,Suspension,,Metastatic,ascites,Male,,,,SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,Unknown,MF-001-001,None,MTNN,Mature T and NK Neoplasms,Non-Hodgkin Lymphoma,Lymphoid
ACH-001198,PT-88IC1n,SNB19,SNB19,47.0,Commercial,SIDM00109,CVCL_0535,ASTR,Adult,Adherent,,Primary,central_nervous_system,Male,DSMZ,glioblastoma,,SNB19_CENTRAL_NERVOUS_SYSTEM,,Contaminated. Shown to be a U-251MG derivative.,,,,,None,ASTR,Astrocytoma,Diffuse Glioma,CNS/Brain
ACH-001199,PT-GfrL06,SNUC2B,SNUC2B,43.0,,SIDM00781,CVCL_1710,COAD,Adult,Mixed,,Primary,large_intestine,Female,Asterand,,,SNUC2B_LARGE_INTESTINE,909740.0,,37.0,,,,None,COAD,Colon Adenocarcinoma,Colorectal Adenocarcinoma,Bowel
ACH-001200,PT-XDzUk4,STM91-01,STM9101,0.0,Academic lab,,CVCL_8000,MRT,Pediatric,Adherent,,Metastatic,lung,Male,Roberts (St Jude Hospital),,,STM9101_SOFT_TISSUE,,,,,,MF-001-003,None,MRT,Rhabdoid Cancer,Rhabdoid Cancer,Kidney
ACH-001201,PT-ONhJf5,SU-MB-002,SUMB002,,Academic lab,,CVCL_VU79,MBL,Pediatric,Adherent,,Primary,central_nervous_system,Unknown,Cho (OHSU),,,SUMB002_CENTRAL_NERVOUS_SYSTEM,,,,,,,None,MBL,Medulloblastoma,Embryonal Tumor,CNS/Brain
ACH-001203,PT-rxxQHV,SUP-HD1,SUPHD1,37.0,Commercial,SIDM00422,CVCL_2208,HL,Adult,Suspension,,,pleural_effusion,Male,DSMZ,,,SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1331039.0,,1451.0,,,MF-023-003,None,HL,Hodgkin Lymphoma,Hodgkin Lymphoma,Lymphoid
ACH-001205,PT-eQaQl0,TC-32,TC32,17.0,Academic lab,,CVCL_7151,ES,Pediatric,Adherent,EWS_FLI,Primary,bone,Female,Kim Stegmaier (Broad),,,TC32_BONE,,,,,,MF-001-003,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-001206,PT-Rd7WW0,TTC-466,TTC466,2.0,,SIDM01911,CVCL_A444,ES,Pediatric,Unknown,,Primary,bone,Female,,,,TCC466_BONE,,,,,,,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-001207,PT-2m2BT9,TIG-3 TD,TIG3TD,,Academic lab,,CVCL_V617,ZFIBLUN,Fetus,Adherent,,,fibroblast,Male,originally Boehm (Broad),,,TIG3TD_FIBROBLAST,,,,,,,None,,"Fibroblast, Lung",Non-Cancerous,Fibroblast
ACH-001208,PT-KoSg1m,TK-10,TK10,43.0,,SIDM00113,CVCL_1773,CCRCC,Adult,Unknown,,Primary,kidney,Male,,,,TK10_KIDNEY,905980.0,,1401.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-001210,PT-zlBs5P,TTC-1240,TTC1240,0.0,Academic lab,,CVCL_8002,MRT,Pediatric,Adherent,,Metastatic,central_nervous_system,Female,Roberts (St Jude Hospital),,,TTC1240_SOFT_TISSUE,,,,,,,None,MRT,Rhabdoid Cancer,Rhabdoid Cancer,Kidney
ACH-001211,PT-ZmNOms,TTC-549,TTC549,6.0,Academic lab,,CVCL_8005,ATRT,Pediatric,Adherent,,,soft_tissue,Female,Roberts (St Jude Hospital),,,TTC549_SOFT_TISSUE,,,,,,MF-001-001,None,ATRT,Atypical Teratoid/Rhabdoid Tumor,Embryonal Tumor,CNS/Brain
ACH-001212,PT-EY60tR,TTC-642,TTC642,1.0,Academic lab,,CVCL_8006,ATRT,Pediatric,Adherent,,,soft_tissue,Female,Roberts (St Jude Hospital),,,TTC642_SOFT_TISSUE,,,,,,MF-001-001,None,ATRT,Atypical Teratoid/Rhabdoid Tumor,Embryonal Tumor,CNS/Brain
ACH-001214,PT-5XnRfQ,U-138 MG,U138MG,47.0,Commercial,SIDM01192,CVCL_0020,GB,Adult,Adherent,,Primary,brain,Male,ATCC,,HTB-16,U138MG_CENTRAL_NERVOUS_SYSTEM,,,,,Unknown,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-001224,PT-E0NX5O,UM-RC-2,UMRC2,,,SIDM01830,CVCL_2739,CCRCC,Unknown,Adherent,,Primary,kidney,Unknown,,,,UMRC2_KIDNEY,,,,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-001225,PT-Bh5u27,,UMRC6NEO,,,SIDM01829,CVCL_2741,RCC,Unknown,Adherent,,Primary,kidney,Male,,,,UMRC6_KIDNEY,,,,,,,None,RCC,Renal Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-001227,PT-k3C7C0,UPCI-SCC-090,UPCISCC090,46.0,Commercial,SIDM00399,CVCL_1899,OCSC,Adult,Adherent,,Primary,upper_aerodigestive_tract,Male,DSMZ via Academic lab?,oral,,UPCISCC090_UPPER_AERODIGESTIVE_TRACT,1299052.0,,864.0,,,MF-015-003,None,OCSC,Oral Cavity Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,Head and Neck
ACH-001228,PT-k3C7C0,UPCI-SCC-152,UPCISCC152,47.0,Academic lab,SIDM00398,CVCL_C058,OCSC,Adult,Adherent,,,upper_aerodigestive_tract,Male,Jgrandis (Univ of Michigan),oral,,UPCISCC152_UPPER_AERODIGESTIVE_TRACT,,,,,,MF-015-002,None,OCSC,Oral Cavity Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,Head and Neck
ACH-001229,PT-FRJzoR,UPCI-SCC-154,UPCISCC154,54.0,Commercial,,CVCL_2230,OCSC,Adult,Adherent,,Primary,upper_aerodigestive_tract,Male,DSMZ via Academic lab?,oral,669,UPCISCC154_UPPER_AERODIGESTIVE_TRACT,,,,,,MF-006-002,None,OCSC,Oral Cavity Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,Head and Neck
ACH-001230,PT-EnYQdN,UT-7,UT7,64.0,Commercial,SIDM01908,CVCL_2233,AMKL,Adult,Mixed,,,bone_marrow,Male,DSMZ,,,UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,SNP fingerprinting rules out U-937 contamination.,,,,MF-003-002,None,AMKL,Acute Megakaryoblastic Leukemia,Acute Myeloid Leukemia,Myeloid
ACH-001232,PT-Qe9Gjx,UW228,UW228,9.0,Academic lab,,CVCL_8585,MBL,Pediatric,Adherent,non_MYC,Primary,central_nervous_system,Male,Mimi Bandhyopadhyay (Broad),,,UW228_CENTRAL_NERVOUS_SYSTEM,,Cell line thought to be female but has Y chromosome expression.,,,,,None,MBL,Medulloblastoma,Embryonal Tumor,CNS/Brain
ACH-001233,PT-whmZjB,VMRC-LCD,VMRCLCD,,Commercial,SIDM00320,CVCL_1787,LUAD,Unknown,Mixed,,Primary,lung,Male,HSRRB,NSCLC_adenocarcinoma,,VMRCLCD_LUNG,713869.0,,277.0,,,,None,LUAD,Lung Adenocarcinoma,Non-Small Cell Lung Cancer,Lung
ACH-001234,PT-MTIfex,VMRC-LCP,VMRCLCP,,Commercial,,CVCL_1788,LUSC,Unknown,Mixed,,Primary,lung,Unknown,HSRRB,NSCLC_squamous,,VMRCLCP_LUNG,,,,,,,None,LUSC,Lung Squamous Cell Carcinoma,Non-Small Cell Lung Cancer,Lung
ACH-001239,PT-JAyPtz,WM-266-4,WM2664,55.0,Commercial,SIDM00979,CVCL_2765,MEL,Adult,Adherent,,Metastatic,skin,Female,ATCC,,*Couldn't find on ATCC,WM2664_SKIN,,,,,,MF-002-001,None,MEL,Melanoma,Melanoma,Skin
ACH-001249,PT-k1TO7o,YMB-1,YMB1,63.0,Commercial,SIDM01260,CVCL_2814,IDC,Adult,Mixed,luminal,Metastatic,ascites,Female,HSRRB,,,YMB1_BREAST,,This line is a ZR-75-1 derivative (ICLAC). DepMap metadata has been updated (as of 22Q2) to reflect this.,,,,MF-001-001,None,IDC,Breast Invasive Ductal Carcinoma,Invasive Breast Carcinoma,Breast
ACH-001270,PT-isOde8,1273/99,127399,,Academic lab,,CVCL_N588,SYNS,Pediatric,Adherent,,,soft_tissue,Male,Cigall Kadoch (Broad),,,127399_SOFT_TISSUE,,,,,,,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001272,PT-dd28j8,Fuji,FUJI,60.0,Academic lab,,CVCL_D880,SYNS,Adult,Adherent,,,soft_tissue,Female,Kadoch (Broad),,,FUJI_SOFT_TISSUE,,,,,,,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001274,PT-IfpyhV,SW982,SW982,25.0,Academic lab,SIDM01161,CVCL_1734,SYNS,Adult,Adherent,,,soft_tissue,Female,Kadoch (Broad),,,SW982_SOFT_TISSUE,909759.0,,1560.0,,,MF-021-001,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001275,PT-WqcWC9,SYO1,SYO1,19.0,Academic lab,,CVCL_7146,SYNS,Adult,Adherent,,,soft_tissue,Female,Kadoch (Broad),,,SYO1_SOFT_TISSUE,,,,,,,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001277,PT-yyLDZV,Yamato,YAMATO,30.0,Academic lab,,CVCL_6C44,SYNS,Adult,Adherent,,Metastatic,soft_tissue,Male,Kadoch (Broad),,,YAMATO_SOFT_TISSUE,,,,,,,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001278,PT-ZkKui4,BIN-67,BIN67,,Academic lab,,CVCL_S987,SCCO,Pediatric,Adherent,,Metastatic,bone,Female,Kadoch (Broad),,,BIN67_OVARY,,,,,,MF-007-019,None,SCCO,Small Cell Carcinoma of the Ovary,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-001279,PT-z5pG5i,SCCOHT-1,SCCOHT1,31.0,Academic lab,,CVCL_VU69,SCCO,Adult,Adherent,,,ovary,Female,Cigall Kadoch (Broad) via Josh Pan,,,SCCOHT1_OVARY,,,,,,MF-001-003,None,SCCO,Small Cell Carcinoma of the Ovary,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-001280,PT-u27nif,SCS-214,SCS214,,Academic lab,,CVCL_WU91,SYNS,Pediatric,Adherent,,,soft_tissue,Unknown,Kadoch (Broad),,,SCS214_SOFT_TISSUE,,,,,,MF-002-009,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001282,PT-uiabZo,CHLA258,CHLA258,14.0,Academic lab,,CVCL_A058,ES,Pediatric,Adherent,EWS_FLI,Primary,bone,Female,Children's Oncology Group,,,CHLA258_BONE,,,,,,MF-005-005,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-001283,PT-yXtSGR,TC-106,TC106,19.0,Academic lab,,CVCL_F531,ES,Adult,Adherent,EWS_ERG,Metastatic,skin,Male,Kim Stegmaier (Broad),,,TC106_BONE,,,,,,,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-001289,PT-773uN4,COG-AR-359,COGAR359,,Academic lab,,CVCL_RS25,ATRT,Pediatric,Suspension,,,central_nervous_system,Male,Children's Oncology Group,,,COGAR359_SOFT_TISSUE,,,,,,MF-005-005,None,ATRT,Atypical Teratoid/Rhabdoid Tumor,Embryonal Tumor,CNS/Brain
ACH-001295,PT-KinR5m,Y-79,Y79,2.0,Commercial,,CVCL_1893,RBL,Pediatric,Suspension,,Primary,eye,Female,ATCC,,,Y79_AUTONOMIC_GANGLIA,,,,,,MF-001-020,None,RBL,Retinoblastoma,Retinoblastoma,Eye
ACH-001300,PT-ZhCETu,CHLA15,CHLA15,1.0,Academic lab,,CVCL_6594,NBL,Pediatric,Mixed,,Primary,autonomic_ganglia,Female,Children's Oncology Group,,Unavailable,CHLA15_AUTONOMIC_GANGLIA,,,,,Unknown,MF-005-005,None,NBL,Neuroblastoma,Neuroblastoma,Peripheral Nervous System
ACH-001301,PT-9ShVj5,COGN278,COGN278,4.0,Academic lab,,CVCL_AX49,NBL,Pediatric,Adherent,MYCN_amp,Unknown,autonomic_ganglia,Unknown,Children's Oncology Group,,Unavailable,COGN278_AUTONOMIC_GANGLIA,,,,,Unknown,MF-005-005,None,NBL,Neuroblastoma,Neuroblastoma,Peripheral Nervous System
ACH-001302,PT-37DeSd,COG-N-305,COGN305,1.0,Academic lab,,CVCL_AX42,NBL,Pediatric,Mixed,MYCN_amp,Unknown,autonomic_ganglia,Unknown,Children's Oncology Group,,Unavailable,COGN305_AUTONOMIC_GANGLIA,,,,,Unknown,MF-005-005,None,NBL,Neuroblastoma,Neuroblastoma,Peripheral Nervous System
ACH-001303,PT-IFd9cu,NB-1643,NB1643,3.0,Academic lab,,CVCL_5627,NBL,Pediatric,Adherent,MYCN_amp,Unknown,abdomen,Male,Kadoch (Broad),,,NB1643_AUTONOMIC_GANGLIA,,,,,Unknown,MF-005-005,None,NBL,Neuroblastoma,Neuroblastoma,Peripheral Nervous System
ACH-001306,PT-Dn9adW,8305C,8305C,67.0,Commercial,SIDM00997,CVCL_1053,THAP,Adult,Adherent,,Primary,thyroid,Female,DSMZ,,133,8305C_THYROID,906795.0,,433.0,,,MF-001-017,None,THAP,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,Thyroid
ACH-001307,PT-1llqWx,8505C,8505C,78.0,Commercial,SIDM00996,CVCL_1054,THAP,Adult,Adherent,,Primary,thyroid,Female,HSRRB,,JCRB0826,8505C_THYROID,924102.0,,868.0,,,MF-015-002,None,THAP,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,Thyroid
ACH-001310,PT-1UiNjR,HA1E,HA1E,,Academic lab,,CVCL_VU89,ZIMMEKC,Unknown,Adherent,,,kidney,Male,CMAP,,,HA1E_KIDNEY,,SV40+TERT immortalized kidney cell line,,,,MF-006-001,None,,Immortalized Embyonic Kidney Cells,Non-Cancerous,Kidney
ACH-001318,PT-E7izN5,PLC/PRF/5,PLCPRF5,24.0,Commercial,,CVCL_0485,HCC,Adult,Adherent,,Primary,liver,Male,ATCC,,CRL-8024,PLCPRF5_LIVER,,,,,,MF-002-001,None,HCC,Hepatocellular Carcinoma,Hepatocellular Carcinoma,Liver
ACH-001321,PT-RAH5Wu,TT,TT,77.0,Commercial,SIDM00484,CVCL_1774,THME,Adult,Adherent,,Primary,thyroid,Female,ATCC,,CRL-1803,TT_THYROID,,,,,,MF-004-001,None,THME,Medullary Thyroid Cancer,Medullary Thyroid Cancer,Thyroid
ACH-001322,PT-NzxvhN,CME-1,CME1,,Academic lab,,CVCL_N586,SYNS,Pediatric,Adherent,,,soft_tissue,Female,Kadoch (Broad),,,CME1_SOFT_TISSUE,,,,,,,None,SYNS,Synovial Sarcoma,Synovial Sarcoma,Soft Tissue
ACH-001328,PT-BB1vF7,A-431,A431,85.0,Commercial,SIDM00995,CVCL_0037,CSCC,Adult,Adherent,,Primary,skin,Female,ATCC,,CRL-1555,A431_SKIN,910925.0,,97.0,,,MF-002-001,None,CSCC,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,Skin
ACH-001329,PT-tYbbCQ,ANGM-CSS,ANGMCSS,65.0,Commercial,,CVCL_2297,GB,Adult,Adherent,,Primary,central_nervous_system,Male,Sigma-Aldrich,glioblastoma,8040401,ANGMCSS_CENTRAL_NERVOUS_SYSTEM,,,,,,MF-007-002,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
